Product,Description,Price,Variant,SKU,Inventory Management,Handle,Product URL,Scraped at,Hollistic Description,SKUs
Pyjama Set,High Quality Cotton Blend and comfy Pyjama Set Long Sleeve (Body & Hooded Jacket & Printed Pants ) 2-1813-25,716.0,"Simon * Borgundy * Simon / 0 - 3 Months, Simon * Borgundy * Simon / 3 - 6 Months, Simon * Borgundy * Simon / 6 - 9 Months, Simon * Borgundy * Simon / 9 - 12 Months, Simon * Borgundy * Simon / 12 -  18 Months, Simon * Borgundy * Simon / 18 - 24 Months",2225181303,shopify,2-1813-25,https://junior-tex.com//products/2-1813-25,2026/02/22 02:56:00 PM,"Pyjama Set - Simon * Borgundy * Simon / 0 - 3 Months, Simon * Borgundy * Simon / 3 - 6 Months, Simon * Borgundy * Simon / 6 - 9 Months, Simon * Borgundy * Simon / 9 - 12 Months, Simon * Borgundy * Simon / 12 -  18 Months, Simon * Borgundy * Simon / 18 - 24 Months: High Quality Cotton Blend and comfy Pyjama Set Long Sleeve (Body & Hooded Jacket & Printed Pants ) 2-1813-25",2225181303 2225181306 2225181309 2225181312 2225181318 2225181324
Pyjama Set,High Quality Cotton Blend and comfy Round Pajamas Set Long Sleeve (T-Shirt & Printed Pants ) 2-1802-25,460.0,"Light Grey *  Printed Off White / 0 - 3 Months, Light Grey *  Printed Off White / 3 - 6 Months, Light Grey *  Printed Off White / 6 - 9 Months, Light Grey *  Printed Off White / 9 - 12 Months, Light Grey *  Printed Off White / 12 -  18 Months, Light Grey *  Printed Off White / 18 - 24 Months",2225180203,shopify,2-1802-25,https://junior-tex.com//products/2-1802-25,2026/02/22 02:56:36 PM,"Pyjama Set - Light Grey *  Printed Off White / 0 - 3 Months, Light Grey *  Printed Off White / 3 - 6 Months, Light Grey *  Printed Off White / 6 - 9 Months, Light Grey *  Printed Off White / 9 - 12 Months, Light Grey *  Printed Off White / 12 -  18 Months, Light Grey *  Printed Off White / 18 - 24 Months: High Quality Cotton Blend and comfy Round Pajamas Set Long Sleeve (T-Shirt & Printed Pants ) 2-1802-25",2225180203 2225180206 2225180209 2225180212 2225180218 2225180224
Pyjama Set,High Quality Cotton Blend and comfy Round Pyjama Set Long Sleeve ( T-Shirt & Printed Pants ) 2-1793-25,460.0,"Yellow * Printed Off White / 0 - 3 Months, Yellow * Printed Off White / 3 - 6 Months, Yellow * Printed Off White / 6 - 9 Months, Yellow * Printed Off White / 9 - 12 Months, Yellow * Printed Off White / 12 -  18 Months, Yellow * Printed Off White / 18 - 24 Months",2225179303,shopify,2-1793-25,https://junior-tex.com//products/2-1793-25,2026/02/22 02:56:32 PM,"Pyjama Set - Yellow * Printed Off White / 0 - 3 Months, Yellow * Printed Off White / 3 - 6 Months, Yellow * Printed Off White / 6 - 9 Months, Yellow * Printed Off White / 9 - 12 Months, Yellow * Printed Off White / 12 -  18 Months, Yellow * Printed Off White / 18 - 24 Months: High Quality Cotton Blend and comfy Round Pyjama Set Long Sleeve ( T-Shirt & Printed Pants ) 2-1793-25",2225179303 2225179306 2225179309 2225179312 2225179318 2225179324
Regular Pant Shaby,High Quality Cotton Blend Comfy Regular Pant 1900314 98%cotton_2%Lycra,337.5,"Black / 24 - 36 Months, Black / 18 - 24 Months, Black / 12 - 18 Months, Black / 9 - 12 Months, Black / 6 - 9 Months, Black / 0 - 6 Months",3190031436,shopify,1900314,https://junior-tex.com//products/1900314,2026/02/22 02:56:55 PM,"Regular Pant Shaby - Black / 24 - 36 Months, Black / 18 - 24 Months, Black / 12 - 18 Months, Black / 9 - 12 Months, Black / 6 - 9 Months, Black / 0 - 6 Months: High Quality Cotton Blend Comfy Regular Pant 1900314 98%cotton_2%Lycra",3190031436 3190031424 3190031418 3190031412 3190031409 3190031406
Regular Pants,High Quality Cotton Blend and comfy Regular PantsCode :2910301Fabric :Gabrdine Wagdy moamen(Raw)Composition :98%Cotton-2%Lycra,337.5,"White / 3 - 4 Years, White / 5 - 6 Years, White / 7 - 8 Years, White / 9 - 10 Years, White / 11 - 12 Years, White / 13 - 14 Years",3291030104,shopify,2910301,https://junior-tex.com//products/2910301,2026/02/22 02:57:18 PM,"Regular Pants - White / 3 - 4 Years, White / 5 - 6 Years, White / 7 - 8 Years, White / 9 - 10 Years, White / 11 - 12 Years, White / 13 - 14 Years: High Quality Cotton Blend and comfy Regular PantsCode :2910301Fabric :Gabrdine Wagdy moamen(Raw)Composition :98%Cotton-2%Lycra",3291030104 3291030106 3291030108 3291030110 3291030112 3291030114
Regular Pants,High Quality Cotton Blend and comfy Regular PantsCode :2910327Fabric :Gabrdine Wagdy moamen(Raw)Composition :98%Cotton-2%Lycra,337.5,"Kaki / 3 - 4 Years, Kaki / 5 - 6 Years, Kaki / 7 - 8 Years, Kaki / 9 - 10 Years, Kaki / 11 - 12 Years, Kaki / 13 - 14 Years",3291032704,shopify,2910327,https://junior-tex.com//products/2910327,2026/02/22 02:56:57 PM,"Regular Pants - Kaki / 3 - 4 Years, Kaki / 5 - 6 Years, Kaki / 7 - 8 Years, Kaki / 9 - 10 Years, Kaki / 11 - 12 Years, Kaki / 13 - 14 Years: High Quality Cotton Blend and comfy Regular PantsCode :2910327Fabric :Gabrdine Wagdy moamen(Raw)Composition :98%Cotton-2%Lycra",3291032704 3291032706 3291032708 3291032710 3291032712 3291032714
Relaxed Jogger Fit,High Quality Cotton Blend and comfy Relaxed Jogger FitCode :1910922,437.5,"Navy / 0 - 6 Months, Navy / 6 - 9 Months, Navy / 9 - 12 Months, Navy / 12 - 18 Months, Navy / 18 - 24 Months, Navy / 24 - 36 Months",3191092206,shopify,1910922,https://junior-tex.com//products/1910922,2026/02/22 02:57:19 PM,"Relaxed Jogger Fit - Navy / 0 - 6 Months, Navy / 6 - 9 Months, Navy / 9 - 12 Months, Navy / 12 - 18 Months, Navy / 18 - 24 Months, Navy / 24 - 36 Months: High Quality Cotton Blend and comfy Relaxed Jogger FitCode :1910922",3191092206 3191092209 3191092212 3191092218 3191092224 3191092236
Relaxed Jogger Fit,High Quality Cotton Blend and comfy Relaxed Jogger FitCode :2910918,600.0,"Grey / 3 - 4 Years, Grey / 5 - 6 Years, Grey / 7 - 8 Years, Grey / 9 - 10 Years, Grey / 11 - 12 Years, Grey / 13 - 14 Years",3291091804,shopify,2910918,https://junior-tex.com//products/2910918,2026/02/22 02:56:50 PM,"Relaxed Jogger Fit - Grey / 3 - 4 Years, Grey / 5 - 6 Years, Grey / 7 - 8 Years, Grey / 9 - 10 Years, Grey / 11 - 12 Years, Grey / 13 - 14 Years: High Quality Cotton Blend and comfy Relaxed Jogger FitCode :2910918",3291091804 3291091806 3291091808 3291091810 3291091812 3291091814
Relaxed Jogger Fit,High Quality Cotton Blend and comfy Relaxed Jogger FitCode :2910922,600.0,"Blue / 3 - 4 Years, Blue / 5 - 6 Years, Blue / 7 - 8 Years, Blue / 9 - 10 Years, Blue / 11 - 12 Years, Blue / 13 - 14 Years",3291092204,shopify,2910922,https://junior-tex.com//products/2910922,2026/02/22 02:57:07 PM,"Relaxed Jogger Fit - Blue / 3 - 4 Years, Blue / 5 - 6 Years, Blue / 7 - 8 Years, Blue / 9 - 10 Years, Blue / 11 - 12 Years, Blue / 13 - 14 Years: High Quality Cotton Blend and comfy Relaxed Jogger FitCode :2910922",3291092204 3291092206 3291092208 3291092210 3291092212 3291092214
Romper,Ultra-soft 100% Natural Cotton Romper. Breathable fabric for maximum comfort. Gentle on newborn sensitive skin. Designed for daily indoor wear and easy movement. Model Number : 3-2000-26,425.0,"Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months",2326200003,shopify,3-2000-26,https://junior-tex.com//products/3-2000-26,2026/02/22 02:57:13 PM,"Romper - Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months: Ultra-soft 100% Natural Cotton Romper. Breathable fabric for maximum comfort. Gentle on newborn sensitive skin. Designed for daily indoor wear and easy movement. Model Number : 3-2000-26",2326200003 2326200006 2326200009 2326200012
Romper,Ultra-soft 100% Natural Cotton Romper. Breathable fabric for maximum comfort. Gentle on newborn sensitive skin. Designed for daily indoor wear and easy movement. Model Number : 3-2011-26,425.0,"Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months",2326201103,shopify,3-2011-26,https://junior-tex.com//products/3-2011-26,2026/02/22 02:56:52 PM,"Romper - Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months: Ultra-soft 100% Natural Cotton Romper. Breathable fabric for maximum comfort. Gentle on newborn sensitive skin. Designed for daily indoor wear and easy movement. Model Number : 3-2011-26",2326201103 2326201106 2326201109 2326201112
Romper,Ultra-soft 100% Natural Cotton Romper. Breathable fabric for maximum comfort. Gentle on newborn sensitive skin. Designed for daily indoor wear and easy movement. Model Number : 3-2021-26,450.0,"Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months",2326202103,shopify,3-2021-26,https://junior-tex.com//products/3-2021-26,2026/02/22 02:56:47 PM,"Romper - Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months: Ultra-soft 100% Natural Cotton Romper. Breathable fabric for maximum comfort. Gentle on newborn sensitive skin. Designed for daily indoor wear and easy movement. Model Number : 3-2021-26",2326202103 2326202106 2326202109 2326202112
Romper Set Pack Of 2,Ultra-soft 100% Natural Cotton Romper Set Pack Of 2. Multi-piece Set: T-Shirt + Printed Salupet. Coordinated design for a premium home-wear look. Exceptionally soft and safe for delicate skin. Model Number : 3-2001-26,495.0,"Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months",2326200103,shopify,3-2001-26,https://junior-tex.com//products/3-2001-26,2026/02/22 02:56:41 PM,"Romper Set Pack Of 2 - Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months: Ultra-soft 100% Natural Cotton Romper Set Pack Of 2. Multi-piece Set: T-Shirt + Printed Salupet. Coordinated design for a premium home-wear look. Exceptionally soft and safe for delicate skin. Model Number : 3-2001-26",2326200103 2326200106 2326200109 2326200112
Romper Set Pack Of 2,Ultra-soft 100% Natural Cotton Romper Set Pack Of 2. Multi-piece Set: T-Shirt + Printed Salupet. Coordinated design for a premium home-wear look. Exceptionally soft and safe for delicate skin. Model Number : 3-2012-26,495.0,"Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months",2326201203,shopify,3-2012-26,https://junior-tex.com//products/3-2012-26,2026/02/22 02:56:53 PM,"Romper Set Pack Of 2 - Multicolor / 0 - 3 Months, Multicolor / 3 - 6 Months, Multicolor / 6 - 9 Months, Multicolor / 9 - 12 Months: Ultra-soft 100% Natural Cotton Romper Set Pack Of 2. Multi-piece Set: T-Shirt + Printed Salupet. Coordinated design for a premium home-wear look. Exceptionally soft and safe for delicate skin. Model Number : 3-2012-26",2326201203 2326201206 2326201209 2326201212
Round  Long Sleeve T-Shirt 4-0102-01,High Quality Quality Cotton Blend and Comfy Long Sleeve Round T-Shirt4-0102-01,125.0,"Rose / 0 - 3 Months, Rose / 3 - 6 Months, Rose / 6 - 9 Months, Rose / 9 - 12 Months, Rose / 12 - 18 Months, Rose / 18 - 24 Months, Rose / 24 - 36 Months",4101010203,shopify,4-0102-01,https://junior-tex.com//products/4-0102-01,2026/02/22 02:56:58 PM,"Round  Long Sleeve T-Shirt 4-0102-01 - Rose / 0 - 3 Months, Rose / 3 - 6 Months, Rose / 6 - 9 Months, Rose / 9 - 12 Months, Rose / 12 - 18 Months, Rose / 18 - 24 Months, Rose / 24 - 36 Months: High Quality Quality Cotton Blend and Comfy Long Sleeve Round T-Shirt4-0102-01",4101010203 4101010206 4101010209 4101010212 4101010218 4101010224 4101010236
Round Jumpsuit,High Quality Cotton Blend and comfy Printed Long Sleeve JumpsuitCode :2-1816-24Fabric :MiltonComposition :70% Cotton -30% Polyester,225.0,"Dark Grey*Maroon / 0 - 3 Months, Dark Grey*Maroon / 3 - 6 Months, Dark Grey*Maroon / 6 - 9 Months, Dark Grey*Maroon / 9 - 12 Months",2224181603,shopify,2-1816-24,https://junior-tex.com//products/2-1816-24,2026/02/22 02:57:01 PM,"Round Jumpsuit - Dark Grey*Maroon / 0 - 3 Months, Dark Grey*Maroon / 3 - 6 Months, Dark Grey*Maroon / 6 - 9 Months, Dark Grey*Maroon / 9 - 12 Months: High Quality Cotton Blend and comfy Printed Long Sleeve JumpsuitCode :2-1816-24Fabric :MiltonComposition :70% Cotton -30% Polyester",2224181603 2224181606 2224181609 2224181612
Round Jumpsuit 22251239,High Quality Cotton Blend and comfy Round Printed Long Sleeve JumpsuitCode :2-1239-25Fabric :MeltonComposition :70% Cotton -30% Polyester,396.0,"Dark Grey / 0 - 3 Months, Dark Grey / 3 - 6 Months, Dark Grey / 6 - 9 Months, Dark Grey / 9 - 12 Months",2225123903,shopify,2-1239-25,https://junior-tex.com//products/2-1239-25,2026/02/22 02:57:14 PM,"Round Jumpsuit 22251239 - Dark Grey / 0 - 3 Months, Dark Grey / 3 - 6 Months, Dark Grey / 6 - 9 Months, Dark Grey / 9 - 12 Months: High Quality Cotton Blend and comfy Round Printed Long Sleeve JumpsuitCode :2-1239-25Fabric :MeltonComposition :70% Cotton -30% Polyester",2225123903 2225123906 2225123909 2225123912
Round Jumpsuit 22251761,High Quality Cotton Blend and comfy Printed Long Sleeve JumpsuitCode :2-1761-25Fabric :JakarComposition :95% Polyester - 5%Spun - Fur:100% Polyester,500.0,"Grey / 0 - 3 Months, Grey / 3 - 6 Months, Grey / 6 - 9 Months, Grey / 9 - 12 Months",2225176103,shopify,2-1761-25,https://junior-tex.com//products/2-1761-25,2026/02/22 02:56:40 PM,"Round Jumpsuit 22251761 - Grey / 0 - 3 Months, Grey / 3 - 6 Months, Grey / 6 - 9 Months, Grey / 9 - 12 Months: High Quality Cotton Blend and comfy Printed Long Sleeve JumpsuitCode :2-1761-25Fabric :JakarComposition :95% Polyester - 5%Spun - Fur:100% Polyester",2225176103 2225176106 2225176109 2225176112
Round Jumpsuit 23252723,High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2723-25Fabric : InterlockComposition :100%Cotton,360.0,"Printed Off White / 0 - 3 Months, Printed Off White / 3 - 6 Months, Printed Off White / 6 - 9 Months, Printed Off White / 9 - 12 Months",2325272303,shopify,3-2723-25,https://junior-tex.com//products/3-2723-25,2026/02/22 02:57:17 PM,"Round Jumpsuit 23252723 - Printed Off White / 0 - 3 Months, Printed Off White / 3 - 6 Months, Printed Off White / 6 - 9 Months, Printed Off White / 9 - 12 Months: High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2723-25Fabric : InterlockComposition :100%Cotton",2325272303 2325272306 2325272309 2325272312
Round Jumpsuit 3-2092-25,High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2092-25Fabric : InterlockComposition :100%Cotton,340.0,"Grey * Orange / 0 - 3 Months, Grey * Orange / 3 - 6 Months, Grey * Orange / 6 - 9 Months, Grey * Orange / 9 - 12 Months",2325209203,shopify,3-2092-25,https://junior-tex.com//products/3-2092-25,2026/02/22 02:57:03 PM,"Round Jumpsuit 3-2092-25 - Grey * Orange / 0 - 3 Months, Grey * Orange / 3 - 6 Months, Grey * Orange / 6 - 9 Months, Grey * Orange / 9 - 12 Months: High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2092-25Fabric : InterlockComposition :100%Cotton",2325209203 2325209206 2325209209 2325209212
Round Jumpsuit 3-2102-25,High Quality Cotton Blend and comfy Interlock Printed JumpsuitCode: 3-2102-25Fabric : InterlockComposition :75%Cotton - 25% Melange,340.0,"Melange / 0 - 3 Months, Melange / 3 - 6 Months, Melange / 6 - 9 Months, Melange / 9 - 12 Months",2325210203,shopify,3-2102-25,https://junior-tex.com//products/3-2102-25,2026/02/22 02:56:56 PM,"Round Jumpsuit 3-2102-25 - Melange / 0 - 3 Months, Melange / 3 - 6 Months, Melange / 6 - 9 Months, Melange / 9 - 12 Months: High Quality Cotton Blend and comfy Interlock Printed JumpsuitCode: 3-2102-25Fabric : InterlockComposition :75%Cotton - 25% Melange",2325210203 2325210206 2325210209 2325210212
Round Jumpsuit 3-2112-25,High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2112-25Fabric : InterlockComposition :100%Cotton,340.0,"Teal / 0 - 3 Months, Teal / 3 - 6 Months, Teal / 6 - 9 Months, Teal / 9 - 12 Months",2325211203,shopify,3-2112-25,https://junior-tex.com//products/3-2112-25,2026/02/22 02:56:43 PM,"Round Jumpsuit 3-2112-25 - Teal / 0 - 3 Months, Teal / 3 - 6 Months, Teal / 6 - 9 Months, Teal / 9 - 12 Months: High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2112-25Fabric : InterlockComposition :100%Cotton",2325211203 2325211206 2325211209 2325211212
Round Jumpsuit 3-2113-25,High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2113-25Fabric : InterlockComposition :100%Cotton,360.0,"Off White  * Printed Pistage / 0 - 3 Months, Off White  * Printed Pistage / 3 - 6 Months, Off White  * Printed Pistage / 6 - 9 Months, Off White  * Printed Pistage / 9 - 12 Months",2325211303,shopify,3-2113-25,https://junior-tex.com//products/3-2113-25,2026/02/22 02:57:06 PM,"Round Jumpsuit 3-2113-25 - Off White  * Printed Pistage / 0 - 3 Months, Off White  * Printed Pistage / 3 - 6 Months, Off White  * Printed Pistage / 6 - 9 Months, Off White  * Printed Pistage / 9 - 12 Months: High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2113-25Fabric : InterlockComposition :100%Cotton",2325211303 2325211306 2325211309 2325211312
Round Jumpsuit 3-2122-25,High Premium Organic Egyptian Cotton and comfy Interlock Printed Jumpsuit Long SleeveCode: 3-2122-25Fabric : InterlockComposition :100%Cotton,340.0,"Olive / 0 - 3 Months, Olive / 3 - 6 Months, Olive / 6 - 9 Months, Olive / 9 - 12 Months",2325212203,shopify,3-2122-25,https://junior-tex.com//products/3-2122-25,2026/02/22 02:57:15 PM,"Round Jumpsuit 3-2122-25 - Olive / 0 - 3 Months, Olive / 3 - 6 Months, Olive / 6 - 9 Months, Olive / 9 - 12 Months: High Premium Organic Egyptian Cotton and comfy Interlock Printed Jumpsuit Long SleeveCode: 3-2122-25Fabric : InterlockComposition :100%Cotton",2325212203 2325212206 2325212209 2325212212
Round Jumpsuit 3-2672-25,High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2672-25Fabric : InterlockComposition :100%Cotton,360.0,"Printed Off White / 0 - 3 Months, Printed Off White / 3 - 6 Months, Printed Off White / 6 - 9 Months, Printed Off White / 9 - 12 Months",2325267203,shopify,3-2672-25,https://junior-tex.com//products/3-2672-25,2026/02/22 02:56:51 PM,"Round Jumpsuit 3-2672-25 - Printed Off White / 0 - 3 Months, Printed Off White / 3 - 6 Months, Printed Off White / 6 - 9 Months, Printed Off White / 9 - 12 Months: High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2672-25Fabric : InterlockComposition :100%Cotton",2325267203 2325267206 2325267209 2325267212
Round Jumpsuit 3-2682-25,High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2682-25Fabric : InterlockComposition :100%Cotton,360.0,"Printed Off White / 0 - 3 Months, Printed Off White / 3 - 6 Months, Printed Off White / 6 - 9 Months, Printed Off White / 9 - 12 Months",2325268203,shopify,3-2682-25,https://junior-tex.com//products/3-2682-25,2026/02/22 02:56:49 PM,"Round Jumpsuit 3-2682-25 - Printed Off White / 0 - 3 Months, Printed Off White / 3 - 6 Months, Printed Off White / 6 - 9 Months, Printed Off White / 9 - 12 Months: High Premium Organic Egyptian Cotton and comfy Interlock Printed Round Jumpsuit Long SleeveCode: 3-2682-25Fabric : InterlockComposition :100%Cotton",2325268203 2325268206 2325268209 2325268212
